id,created_at,text
711427256137224192,2016-03-20 05:40:50,b'Gracias amigos de M\xc3\xa9xico por una noche espectacular! #Qui\xc3\xa9nGanar\xc3\xa1 #BatmanVSuperman https://t.co/4qhL3ofdcY'
710985328748789761,2016-03-19 00:24:46,"b""RT @DaleJr: He's #Batman https://t.co/9UVjS4Wmkx"""
710557758240792576,2016-03-17 20:05:45,"b'Pie in the face was worth it. Thanks for supporting @EasternCongo, Ellen &amp; @Chideo! https://t.co/9H2dkuDEXt'"
710277828810567680,2016-03-17 01:33:25,"b'I wasn\xe2\x80\x99t scared at all...I was ACTING. Right, Ellen? It\xe2\x80\x99s on! #BatmanVSuperman https://t.co/kGhCSoo4lU'"
709514407743787015,2016-03-14 22:59:51,b'Tomorrow\xe2\x80\x99s the last day to support @EasternCongo to attend the #BatmanVSuperman premiere. https://t.co/MSUMsLekbo https://t.co/nkW7FqpckR'
709055335449939968,2016-03-13 16:35:40,"b'Thanks for the awesome welcome, Beijing! #BatmanVSuperman https://t.co/PCgdeviIFQ'"
706913758749155328,2016-03-07 18:45:48,"b'Want to ride in the Batmobile, or fly with that other guy? https://t.co/savdZq3NXl\nhttps://t.co/V8qTEMahvU'"
705506458130055168,2016-03-03 21:33:41,b'#BatmanVSuperman staring contest - #WhoWillWin https://t.co/QsI9FjG5OO'
705468750024278016,2016-03-03 19:03:51,"b'You\xe2\x80\x99ve seen the Batmobile in action, now it\xe2\x80\x99s your turn. Enter to support @EasternCongo: https://t.co/UX6WLgHUsq https://t.co/yTzQhMokzB'"
705144041915195393,2016-03-02 21:33:35,b'On set with our #BatmanVSuperman director @ZackSnyder. https://t.co/XHXiwbZ5ng'
705143677052657664,2016-03-02 21:32:08,b'Behind-the-scenes with our all-star crew. #WhoWillWin #BatmanVSuperman https://t.co/hPcSLd2jdA'
704762149696974848,2016-03-01 20:16:04,b'I borrowed the Batmobile and surprised some fans. Enter to take a spin: https://t.co/bwrQ5AZpiT\nhttps://t.co/4pV75PjMU5'
704421988673130498,2016-02-29 21:44:24,b'You Pick. #WhoWillWin #BatmanVSuperman https://t.co/Q3EsvvKJAt'
704400102887198723,2016-02-29 20:17:26,"b""You're welcome @JimmyKimmel. No need to thank me. https://t.co/aEL4QVJbD8"""
704151134513012736,2016-02-29 03:48:07,"b""See you tonight @JimmyKimmel. I'm bringing you a gift. #Oscars"""
702236158525313024,2016-02-23 20:58:41,"b'Good luck to #LiveByNightMovie\xe2\x80\x99s, Jacqui West, on @TheAcademy nomination for her stunning work in @RevenantMovie! https://t.co/b4UJQXs6UM'"
702213030789120004,2016-02-23 19:26:47,b'#LiveByNightMovie set with master Bob Richardson. Good luck on the Oscar nom for @thehatefuleight! c/o Claire Folger https://t.co/Seeer5CWkn'
701888200860635136,2016-02-22 21:56:02,b'#BatmanvSuperman? The debate continues in support of @EasternCongo. Watch &amp; enter to join us https://t.co/O4ZzrHxSQp https://t.co/HgUKnyMFNK'
700776811425169408,2016-02-19 20:19:46,b'Support @EasternCongo for the chance to ride in the Batmobile! https://t.co/b7FwMc7A8S #BatmanVSuperman'
699978629535703040,2016-02-17 15:28:04,b'RT @BatmanvSuperman: God vs. man. Day vs. night. #BatmanvSuperman #WhoWillWin\nhttps://t.co/v7ObfipyER'
692029941513256960,2016-01-26 17:02:50,b'#BatmanvSuperman face off in @EmpireMagazine\xe2\x80\x99s new issue. #WhoWillWin #Batman #Superman https://t.co/7xhx96Det7'
691130798473347072,2016-01-24 05:29:57,b'Thanks to our partner @starkeycares for the work you do in the Congo. It was a pleasure to speak today with @starkeyhearing #StarkeyExpo.'
677172536443015168,2015-12-16 17:04:48,b'#BatmanvSuperman https://t.co/seVdBBMh7x'
672867257630986240,2015-12-04 19:57:10,b'#BatmanvSuperman\nhttps://t.co/68fP50n7Q6'
671787146466992129,2015-12-01 20:25:11,"b""RT @BatmanvSuperman: Here's an exclusive sneak of #BatmanvSuperman. Tune in to @JimmyKimmelLive this Wednesday to see the new trailer.\nhttp\xe2\x80\xa6"""
669298938416115712,2015-11-24 23:37:56,"b'Always good to come home. Thank you, Boston! #bostonstrong #livebynightmovie\nPhoto c/o: Claire Folger https://t.co/Eld9LhVnKD'"
664200982335774720,2015-11-10 22:00:29,"b'Last shot in Georgia - courtesy of the master, Bob Richardson. On to the next! #livebynightmovie https://t.co/2h5qa9HZMN'"
659459987580846080,2015-10-28 20:01:27,b'First day. First shot. \n\n#livebynightmovie https://t.co/TSCUSTF6Kz'
654754548326596608,2015-10-15 20:23:43,"b""At @EasternCongo we're proud of @bismackbiyombo0 &amp; our work to help Girls Empowerment Through Sport. Join us: http://t.co/2wcU0LVg2c #DRC"""
654753758841212932,2015-10-15 20:20:35,"b""MT @EasternCongo: Don't miss the final story in @soledadobrien's series on the #DRC on @NewsHour: http://t.co/b97TSkMLcP  #CongosHope"""
642840201245667328,2015-09-12 23:20:22,b'The riskiest season we\xe2\x80\x99ve ever done. #ProjectGreenlight premieres Sunday at 10pm on @HBO\xe2\x80\x8b. http://t.co/NHprJrzPrj'
642746562989457408,2015-09-12 17:08:16,b'Congrats to my friend Dikembe. https://t.co/4aMw2n3U8N'
632693107923025921,2015-08-15 23:19:26,"b""22-10 and a 15 game losing streak ended? I'll take it. Thanks guys.  https://t.co/ZuD7DQ2NRJ"""
621693789174919169,2015-07-16 14:52:04,"b""Boston sports fans know baseball. And, we respect those who play the way it's meant to be played. #DerekJeter #ESPYS https://t.co/nB59FRFRyD"""
620704359542849536,2015-07-13 21:20:26,b'Thanks to all the #ComicCon fans for coming out this weekend. We appreciate the support. More #BatmanvSuperman soon. http://t.co/GPNrMNRi1L'
620703997939306497,2015-07-13 21:18:59,b'I agree! https://t.co/kOLOGuk0mF'
620698833740255232,2015-07-13 20:58:28,b'Thanks Adam.  https://t.co/nqENHMhLJV'
620697443122946048,2015-07-13 20:52:57,b'Thx! https://t.co/OVAMiWHpRQ'
619987156686237696,2015-07-11 21:50:31,b'Great visit to #ComicCon. https://t.co/PzQWteqMlV'
619986914783985664,2015-07-11 21:49:33,b'RT @DCComics: #BatmanvSuperman http://t.co/36sIoHxD06'
